"","id1","persons","v98_1","v98_2","persngrp","mailings","phongotv","ward","majpty1","majpty2","age1","age2","placebo","vote98","v98","cntany","pcntany","v96_1","v96_0","age","agemiss","agesq","majorpty","onetreat","onetreat_p"
"1359",23209,2,1,1,1,1,1,22,1,1,72,72,0,1,1,1,0,1,0,72,0,5184,1,0,0
"1360",6125,1,1,1,1,0,0,11,1,1,88,88,0,1,1,1,0,1,0,88,0,7744,1,1,1
"1361",21355,2,1,1,1,1,0,25,1,1,999,85,0,1,1,1,0,1,0,0,1,0,1,0,0
"1362",7464,1,1,1,1,3,0,24,1,1,56,56,0,1,1,0,0,1,0,56,0,3136,1,0,0
"1363",14329,1,0,0,1,2,0,5,1,1,35,35,0,0,0,1,0,0,1,35,0,1225,1,0,0
"1364",6441,1,1,1,1,0,0,11,1,1,73,73,0,1,1,1,0,1,0,73,0,5329,1,1,1
"1365",293,1,0,0,1,0,0,26,1,1,84,84,0,0,0,0,0,1,0,84,0,7056,1,1,1
"1366",12930,1,1,1,1,2,0,18,1,1,79,79,0,1,1,1,0,1,0,79,0,6241,1,0,0
"1367",8543,2,0,0,1,0,0,13,1,1,70,88,0,0,0,0,0,0,1,70,0,4900,1,1,1
"1368",20552,2,0,0,1,0,0,30,1,1,72,75,0,0,0,1,0,1,0,72,0,5184,1,1,1
"1369",17282,1,0,0,1,3,1,11,1,1,82,82,0,0,0,0,0,0,1,82,0,6724,1,0,0
"1370",17293,1,1,1,1,0,0,11,1,1,78,78,0,1,1,1,0,0,1,78,0,6084,1,1,1
"1371",15641,1,1,1,1,2,1,23,1,1,30,30,0,1,1,0,0,0,1,30,0,900,1,0,0
"1372",14560,1,0,0,1,3,0,21,0,0,24,24,0,0,0,0,0,0,1,24,0,576,0,0,0
"1373",6839,1,0,0,1,0,0,24,1,1,20,20,0,0,0,0,0,0,0,20,0,400,1,1,1
"1374",13043,2,0,0,1,3,1,9,1,0,30,34,0,0,0,0,0,0,1,30,0,900,1,0,0
"1375",6958,1,0,0,1,0,0,9,1,1,28,28,0,0,0,0,0,0,1,28,0,784,1,1,1
"1376",3323,2,0,0,1,3,1,14,0,1,35,30,0,0,0,1,0,0,0,35,0,1225,0,0,0
"1377",11605,1,1,1,1,2,1,8,1,1,999,999,0,1,1,0,1,1,0,0,1,0,1,0,0
"1378",21477,2,1,1,1,0,0,12,1,1,51,999,0,1,1,1,0,1,0,51,0,2601,1,1,1
"1379",18761,2,1,1,1,2,0,12,1,0,39,37,0,1,1,1,0,1,0,39,0,1521,1,0,0
"1380",16321,1,0,0,1,0,0,15,0,0,31,31,0,0,0,0,0,0,0,31,0,961,0,1,1
"1381",4612,2,0,0,1,0,0,2,1,1,31,58,0,0,0,0,0,1,0,31,0,961,1,1,1
"1382",584,1,0,0,1,1,0,29,1,1,37,37,0,0,0,0,0,1,0,37,0,1369,1,0,0
"1383",6306,1,1,1,1,0,0,11,0,0,79,79,0,1,1,1,0,1,0,79,0,6241,0,1,1
"1384",17742,2,1,1,1,0,0,15,1,1,33,69,1,1,1,1,0,0,1,33,0,1089,1,0,1
"1385",3060,2,1,1,1,3,0,17,1,0,37,31,0,1,1,0,0,0,1,37,0,1369,1,0,0
"1386",6804,1,0,0,1,0,0,2,1,1,47,47,0,0,0,0,0,0,0,47,0,2209,1,1,1
"1387",21561,1,0,0,1,0,0,12,1,1,35,35,0,0,0,0,0,1,0,35,0,1225,1,1,1
"1388",13958,2,1,1,1,1,0,17,1,1,68,62,0,1,1,1,0,1,0,68,0,4624,1,0,0
"1389",21921,2,1,1,1,1,1,10,1,1,56,46,1,1,1,1,1,1,0,56,0,3136,1,0,0
"1390",10384,1,0,0,1,0,0,3,0,0,36,36,0,0,0,1,0,0,0,36,0,1296,0,1,1
"1391",509,1,0,0,1,1,0,15,0,0,48,48,1,0,0,1,0,0,1,48,0,2304,0,0,0
"1392",20469,1,0,0,1,0,0,6,1,1,78,78,0,0,0,0,0,0,1,78,0,6084,1,1,1
"1393",22892,2,1,1,1,1,0,17,1,1,86,83,0,1,1,1,0,1,0,86,0,7396,1,0,0
"1394",17486,1,0,0,1,3,1,30,1,1,49,49,1,0,0,0,1,0,0,49,0,2401,1,0,0
"1395",18751,2,0,0,1,0,0,12,1,1,80,78,0,0,0,1,0,1,0,80,0,6400,1,1,1
"1396",19905,1,1,1,1,0,0,6,1,1,72,72,0,1,1,0,0,1,0,72,0,5184,1,1,1
"1397",21490,2,1,1,1,0,0,25,1,1,51,55,0,1,1,0,0,1,0,51,0,2601,1,1,1
"1398",12993,1,1,1,1,0,0,20,1,1,59,59,0,1,1,1,0,0,0,59,0,3481,1,1,1
"1399",3353,1,0,0,1,3,1,15,1,1,46,46,0,0,0,0,0,0,1,46,0,2116,1,0,0
"1400",10863,2,1,0,1,3,1,19,1,1,78,36,0,1,1,0,0,0,1,78,0,6084,1,0,0
"1401",12991,1,0,0,1,0,0,20,1,1,53,53,0,0,0,1,0,1,0,53,0,2809,1,1,1
"1402",18420,2,0,1,1,0,0,21,1,1,19,50,0,0,0,1,0,0,0,19,0,361,1,1,1
"1403",5095,2,0,0,1,2,0,12,1,0,41,20,0,0,0,0,0,1,0,41,0,1681,1,0,0
"1404",18397,1,0,0,1,3,1,21,1,1,36,36,0,0,0,0,0,0,0,36,0,1296,1,0,0
"1405",2100,1,0,0,1,3,1,5,1,1,52,52,0,0,0,0,1,0,1,52,0,2704,1,0,0
"1406",20707,1,1,1,1,1,0,27,1,1,66,66,0,1,1,1,0,1,0,66,0,4356,1,0,0
"1407",19155,1,0,0,1,1,1,10,1,1,43,43,0,0,0,0,0,0,1,43,0,1849,1,0,0
"1408",5996,2,1,0,1,2,1,11,1,1,90,89,0,1,1,0,1,1,0,90,0,8100,1,0,0
"1409",860,1,0,0,1,0,0,17,1,1,47,47,0,0,0,1,0,0,1,47,0,2209,1,1,1
"1410",14469,2,1,1,1,0,0,18,1,1,39,38,0,1,1,0,0,1,0,39,0,1521,1,1,1
"1411",11234,1,0,0,1,2,0,3,1,1,44,44,0,0,0,0,0,0,1,44,0,1936,1,0,0
"1412",10321,2,0,0,1,0,0,6,1,1,29,30,0,0,0,0,0,0,1,29,0,841,1,1,1
"1413",2773,1,1,1,1,0,0,24,1,1,47,47,0,1,1,0,0,1,0,47,0,2209,1,1,1
"1414",8134,1,0,0,1,0,0,17,1,1,87,87,0,0,0,0,0,1,0,87,0,7569,1,1,1
"1415",8130,1,0,0,1,0,0,17,1,1,88,88,0,0,0,0,0,1,0,88,0,7744,1,1,1
"1416",6334,1,0,0,1,0,0,11,1,1,81,81,0,0,0,0,0,0,1,81,0,6561,1,1,1
"1417",23083,2,0,1,1,0,1,8,1,1,84,26,0,0,0,1,0,1,0,84,0,7056,1,0,0
"1418",23327,1,1,1,1,0,0,7,0,0,61,61,0,1,1,0,0,0,0,61,0,3721,0,1,1
"1419",13244,1,1,1,1,3,0,16,1,1,84,84,0,1,1,0,0,1,0,84,0,7056,1,0,0
"1420",8277,2,1,1,1,2,0,14,0,0,84,88,0,1,1,0,0,1,0,84,0,7056,0,0,0
"1421",18453,1,1,1,1,2,1,20,1,1,71,71,0,1,1,1,1,0,1,71,0,5041,1,0,0
"1422",1883,2,0,1,1,0,0,30,1,1,26,54,0,0,0,0,0,0,0,26,0,676,1,1,1
"1423",1758,1,0,0,1,0,0,30,1,1,43,43,0,0,0,0,0,0,1,43,0,1849,1,1,1
"1424",4647,1,1,1,1,2,0,21,1,1,56,56,0,1,1,0,0,1,0,56,0,3136,1,0,0
"1425",10657,2,1,1,1,2,1,12,0,0,37,40,0,1,1,1,1,1,0,37,0,1369,0,0,0
"1426",2321,1,0,0,1,3,1,5,0,0,27,27,0,0,0,0,0,0,1,27,0,729,0,0,0
"1427",1901,1,0,0,1,0,1,30,1,1,30,30,0,0,0,0,0,0,0,30,0,900,1,0,0
"1428",16599,2,1,0,1,3,1,12,1,1,37,46,0,1,1,0,0,1,0,37,0,1369,1,0,0
"1429",16854,2,0,0,1,0,0,13,1,1,47,28,0,0,0,0,0,0,0,47,0,2209,1,1,1
"1430",11936,2,0,0,1,3,0,8,0,1,47,47,0,0,0,0,0,1,0,47,0,2209,0,0,0
"1431",14358,2,0,0,1,2,0,30,0,1,34,34,0,0,0,0,0,0,1,34,0,1156,0,0,0
"1432",11144,1,0,0,1,0,0,6,1,1,35,35,0,0,0,1,0,0,0,35,0,1225,1,1,1
"1433",17739,1,0,0,1,3,1,15,0,0,43,43,0,0,0,0,0,1,0,43,0,1849,0,0,0
"1434",17582,2,0,1,1,3,0,30,1,1,18,36,0,0,0,0,0,0,0,18,0,324,1,0,0
"1435",20944,1,0,0,1,1,0,13,1,1,33,33,0,0,0,0,0,0,0,33,0,1089,1,0,0
"1436",2723,2,1,1,1,0,0,26,1,1,75,60,0,1,1,0,0,1,0,75,0,5625,1,1,1
"1437",12186,2,1,1,1,2,0,2,1,1,52,65,0,1,1,0,0,0,0,52,0,2704,1,0,0
"1438",212,2,0,1,1,3,0,25,1,1,74,64,0,0,0,1,0,0,0,74,0,5476,1,0,0
"1439",3178,1,0,0,1,3,1,8,0,0,31,31,0,0,0,0,0,0,1,31,0,961,0,0,0
"1440",5181,1,0,0,1,0,0,2,1,1,24,24,0,0,0,0,0,1,0,24,0,576,1,1,1
"1441",4605,2,0,0,1,1,0,29,1,1,39,21,0,0,0,1,0,0,1,39,0,1521,1,0,0
"1442",21385,2,1,0,1,1,0,27,1,0,72,66,0,1,1,0,0,1,0,72,0,5184,1,0,0
"1443",14009,2,0,0,1,0,0,25,0,0,43,43,0,0,0,1,0,1,0,43,0,1849,0,1,1
"1444",807,2,1,1,1,0,1,20,1,0,70,61,0,1,1,1,1,1,0,70,0,4900,1,0,0
"1445",16528,1,0,0,1,0,0,15,1,1,77,77,0,0,0,0,0,0,1,77,0,5929,1,1,1
"1446",18130,1,0,0,1,2,0,6,1,1,27,27,0,0,0,1,0,0,0,27,0,729,1,0,0
"1447",22035,1,99,99,1,3,0,10,0,0,47,47,0,99,0,0,0,1,0,47,0,2209,0,0,0
"1448",5746,1,1,1,1,0,0,11,1,1,58,58,0,1,1,1,0,1,0,58,0,3364,1,1,1
"1449",23285,1,0,0,1,2,0,7,0,0,32,32,0,0,0,0,0,0,1,32,0,1024,0,0,0
"1450",5930,2,1,1,1,0,0,11,0,0,75,76,0,1,1,1,0,1,0,75,0,5625,0,1,1
"1451",15424,1,0,0,1,3,0,9,1,1,23,23,0,0,0,0,0,0,1,23,0,529,1,0,0
"1452",13973,2,99,1,1,3,0,25,0,1,21,47,0,99,0,1,0,1,0,21,0,441,0,0,0
"1453",9048,1,1,1,1,2,0,25,1,1,47,47,0,1,1,0,0,0,1,47,0,2209,1,0,0
"1454",19115,1,0,0,1,3,1,7,0,0,30,30,0,0,0,0,1,1,0,30,0,900,0,0,0
"1455",22021,1,1,1,1,0,0,9,1,1,35,35,0,1,1,0,0,1,0,35,0,1225,1,1,1
"1456",16651,2,0,1,1,2,0,17,0,0,34,56,0,0,0,0,0,1,0,34,0,1156,0,0,0
"1457",11701,2,1,1,1,0,0,17,1,1,76,76,0,1,1,1,0,1,0,76,0,5776,1,1,1
"1458",20142,2,1,1,1,2,0,18,1,1,79,31,0,1,1,0,0,1,0,79,0,6241,1,0,0
"1459",20085,1,1,1,1,2,0,18,1,1,78,78,0,1,1,0,0,1,0,78,0,6084,1,0,0
"1460",6041,1,1,1,1,0,0,11,1,1,79,79,0,1,1,0,0,1,0,79,0,6241,1,1,1
"1461",2189,2,1,1,1,0,0,10,1,1,41,52,0,1,1,1,0,1,0,41,0,1681,1,1,1
"1462",6242,1,0,0,1,3,1,11,1,1,82,82,0,0,0,1,0,0,1,82,0,6724,1,0,0
"1463",14803,2,1,0,1,3,0,24,1,1,60,19,0,1,1,1,0,1,0,60,0,3600,1,0,0
"1464",13994,2,1,1,1,0,0,25,1,1,999,60,0,1,1,1,0,1,0,0,1,0,1,1,1
"1465",10218,1,0,0,1,2,0,6,1,1,75,75,0,0,0,0,0,0,1,75,0,5625,1,0,0
"1466",21175,2,0,0,1,0,0,25,1,1,41,34,0,0,0,0,0,0,1,41,0,1681,1,1,1
"1467",17963,1,1,1,1,2,1,8,1,1,30,30,0,1,1,0,1,1,0,30,0,900,1,0,0
"1468",1067,1,99,99,1,0,0,8,0,0,36,36,0,99,0,0,0,0,0,36,0,1296,0,1,1
"1469",22600,1,0,0,1,0,0,24,1,1,39,39,0,0,0,0,0,0,1,39,0,1521,1,1,1
"1470",13710,2,1,1,1,0,0,14,1,1,75,70,1,1,1,1,0,1,0,75,0,5625,1,0,1
"1471",9862,1,1,1,1,3,1,2,1,1,67,67,0,1,1,0,0,1,0,67,0,4489,1,0,0
"1472",22540,1,0,0,1,3,0,2,1,1,63,63,0,0,0,0,0,1,0,63,0,3969,1,0,0
"1473",17124,2,0,0,1,0,0,11,0,0,46,36,0,0,0,0,0,0,1,46,0,2116,0,1,1
"1474",21172,2,1,0,1,3,1,25,1,1,41,38,0,1,1,0,0,1,0,41,0,1681,1,0,0
"1475",9072,1,1,1,1,1,1,27,1,1,62,62,0,1,1,0,1,0,0,62,0,3844,1,0,0
"1476",8721,2,1,1,1,0,0,18,1,1,43,44,0,1,1,1,0,1,0,43,0,1849,1,1,1
"1477",2148,1,0,0,1,3,0,10,1,1,24,24,0,0,0,0,0,0,1,24,0,576,1,0,0
"1478",12133,2,1,0,1,0,0,26,1,1,72,61,0,1,1,0,0,1,0,72,0,5184,1,1,1
"1479",13933,2,1,1,1,0,0,25,1,1,53,53,0,1,1,0,0,1,0,53,0,2809,1,1,1
"1480",2549,1,1,1,1,3,1,25,1,1,31,31,0,1,1,1,1,0,0,31,0,961,1,0,0
"1481",8799,1,1,1,1,2,1,10,1,1,76,76,0,1,1,0,1,1,0,76,0,5776,1,0,0
"1482",17539,1,0,0,1,0,0,10,1,1,36,36,0,0,0,0,0,0,1,36,0,1296,1,1,1
"1483",5596,1,0,0,1,0,0,11,0,0,31,31,0,0,0,0,0,0,0,31,0,961,0,1,1
"1484",21486,2,1,1,1,0,0,25,1,1,32,32,0,1,1,1,0,1,0,32,0,1024,1,1,1
"1485",21052,2,0,0,1,3,0,30,1,1,56,34,0,0,0,0,0,1,0,56,0,3136,1,0,0
"1486",9506,1,1,1,1,0,0,12,0,0,54,54,0,1,1,1,0,1,0,54,0,2916,0,1,1
"1487",10642,1,1,1,1,3,0,16,1,1,65,65,0,1,1,0,0,1,0,65,0,4225,1,0,0
"1488",21826,1,1,1,1,0,0,28,0,0,41,41,0,1,1,1,0,1,0,41,0,1681,0,1,1
"1489",22660,1,1,1,1,1,0,28,1,1,999,999,0,1,1,1,0,1,0,0,1,0,1,0,0
"1490",1718,1,1,1,1,0,0,30,1,1,47,47,1,1,1,1,0,1,0,47,0,2209,1,0,1
"1491",14478,1,0,0,1,2,0,9,1,1,74,74,0,0,0,0,0,0,1,74,0,5476,1,0,0
"1492",14942,2,0,0,1,0,0,17,0,0,37,44,0,0,0,1,0,0,1,37,0,1369,0,1,1
"1493",15875,1,0,0,1,0,0,7,1,1,80,80,0,0,0,1,0,0,0,80,0,6400,1,1,1
"1494",2600,2,1,1,1,3,1,17,1,1,26,61,1,1,1,1,0,1,0,26,0,676,1,0,0
"1495",11594,1,1,1,1,0,0,28,1,1,41,41,0,1,1,0,0,0,1,41,0,1681,1,1,1
"1496",10429,1,0,0,1,1,0,8,0,0,25,25,0,0,0,0,0,0,1,25,0,625,0,0,0
"1497",18729,2,0,1,1,0,0,18,0,0,47,41,0,0,0,1,0,0,1,47,0,2209,0,1,1
"1498",14864,2,0,0,1,1,0,25,1,1,25,26,0,0,0,0,0,0,1,25,0,625,1,0,0
"1499",3155,1,0,0,1,0,1,8,1,1,45,45,0,0,0,0,0,0,1,45,0,2025,1,0,0
"1500",498,2,1,1,1,2,1,14,0,0,40,45,0,1,1,1,0,1,0,40,0,1600,0,0,0
"1501",13128,2,0,0,1,2,0,6,0,1,24,30,0,0,0,0,0,0,1,24,0,576,0,0,0
"1502",460,2,1,1,1,1,0,3,1,1,34,47,0,1,1,0,0,0,0,34,0,1156,1,0,0
"1503",21919,1,0,0,1,0,0,10,1,1,36,36,0,0,0,0,0,1,0,36,0,1296,1,1,1
"1504",3476,2,1,1,1,0,0,28,1,1,57,53,0,1,1,0,0,1,0,57,0,3249,1,1,1
"1505",8410,1,0,0,1,1,0,15,1,1,68,68,0,0,0,1,0,1,0,68,0,4624,1,0,0
"1506",21016,2,0,0,1,2,1,23,0,1,35,56,0,0,0,0,1,0,1,35,0,1225,0,0,0
"1507",3288,2,99,99,1,2,1,11,0,1,28,40,0,99,0,0,0,0,0,28,0,784,0,0,0
"1508",10960,1,0,0,1,0,0,30,1,1,39,39,0,0,0,0,0,0,1,39,0,1521,1,1,1
"1509",5917,1,0,0,1,3,0,11,1,1,80,80,0,0,0,0,0,0,1,80,0,6400,1,0,0
"1510",2971,2,1,1,1,3,0,2,1,1,56,59,0,1,1,0,0,0,1,56,0,3136,1,0,0
"1511",9068,1,1,1,1,2,1,25,1,1,67,67,0,1,1,0,0,1,0,67,0,4489,1,0,0
"1512",21116,1,1,1,1,0,0,22,1,1,62,62,0,1,1,0,0,1,0,62,0,3844,1,1,1
"1513",5819,1,1,1,1,0,0,11,1,1,86,86,0,1,1,1,0,1,0,86,0,7396,1,1,1
"1514",1233,1,0,0,1,0,0,29,1,1,63,63,0,0,0,0,0,1,0,63,0,3969,1,1,1
"1515",1699,1,0,0,1,0,0,30,1,1,79,79,0,0,0,0,0,0,1,79,0,6241,1,1,1
"1516",14872,1,0,0,1,1,1,28,1,1,36,36,0,0,0,0,0,0,0,36,0,1296,1,0,0
"1517",349,1,0,0,1,3,0,5,1,1,88,88,0,0,0,0,0,0,1,88,0,7744,1,0,0
"1518",6581,1,0,0,1,2,0,11,1,1,78,78,0,0,0,0,0,0,1,78,0,6084,1,0,0
"1519",9333,1,0,0,1,0,0,8,0,0,27,27,0,0,0,0,0,0,1,27,0,729,0,1,1
"1520",15158,2,0,0,1,3,1,9,1,1,28,50,0,0,0,1,0,0,1,28,0,784,1,0,0
"1521",22796,1,0,0,1,3,0,22,1,1,36,36,0,0,0,0,0,1,0,36,0,1296,1,0,0
"1522",1827,1,1,1,1,0,0,30,0,0,41,41,0,1,1,0,0,0,1,41,0,1681,0,1,1
"1523",8526,1,0,0,1,3,0,15,0,0,47,47,0,0,0,1,0,1,0,47,0,2209,0,0,0
"1524",1929,2,1,1,1,0,0,24,1,1,40,52,0,1,1,1,0,1,0,40,0,1600,1,1,1
"1525",243,2,99,99,1,0,0,10,1,1,66,68,0,99,0,0,0,1,0,66,0,4356,1,1,1
"1526",17938,2,0,1,1,3,0,8,1,0,29,80,0,0,0,1,0,1,0,29,0,841,1,0,0
"1527",1303,2,1,1,1,0,0,16,1,1,76,999,0,1,1,0,0,1,0,76,0,5776,1,1,1
"1528",13279,1,0,0,1,2,0,16,1,1,45,45,1,0,0,1,0,0,1,45,0,2025,1,0,0
"1529",7600,1,1,1,1,1,0,24,1,1,39,39,0,1,1,1,0,1,0,39,0,1521,1,0,0
"1530",5287,1,1,1,1,3,0,9,1,1,27,27,0,1,1,1,0,1,0,27,0,729,1,0,0
"1531",11622,2,1,1,1,0,0,8,1,1,77,75,0,1,1,0,0,0,1,77,0,5929,1,1,1
"1532",14151,1,1,1,1,0,0,12,0,0,66,66,0,1,1,1,0,1,0,66,0,4356,0,1,1
"1533",16448,2,1,1,1,1,0,18,0,1,46,50,0,1,1,0,0,1,0,46,0,2116,0,0,0
"1534",17120,1,0,0,1,1,1,11,1,1,66,66,0,0,0,0,0,1,0,66,0,4356,1,0,0
"1535",4026,2,1,1,1,0,0,18,1,1,39,34,0,1,1,0,0,1,0,39,0,1521,1,1,1
"1536",12094,1,0,0,1,2,0,26,1,1,51,51,0,0,0,1,0,1,0,51,0,2601,1,0,0
"1537",6361,1,0,0,1,0,0,11,1,1,81,81,0,0,0,0,0,0,1,81,0,6561,1,1,1
"1538",6132,1,99,99,1,1,0,11,1,1,74,74,0,99,0,0,0,0,0,74,0,5476,1,0,0
"1539",1426,1,0,0,1,0,0,17,1,1,46,46,0,0,0,0,0,1,0,46,0,2116,1,1,1
"1540",23230,1,1,1,1,2,0,7,1,1,75,75,0,1,1,0,0,1,0,75,0,5625,1,0,0
"1541",14202,2,1,1,1,0,0,10,0,0,65,66,0,1,1,0,0,1,0,65,0,4225,0,1,1
"1542",2889,1,0,0,1,0,0,8,0,0,28,28,0,0,0,0,0,0,1,28,0,784,0,1,1
"1543",618,1,1,1,1,1,0,10,0,0,89,89,0,1,1,1,0,0,1,89,0,7921,0,0,0
"1544",10496,1,0,0,1,0,0,29,1,1,999,999,0,0,0,1,0,1,0,0,1,0,1,1,1
"1545",4386,1,0,0,1,0,0,6,1,1,33,33,0,0,0,0,0,0,1,33,0,1089,1,1,1
"1546",16473,2,0,1,1,1,0,16,0,1,36,56,0,0,0,0,0,0,0,36,0,1296,0,0,0
"1547",29,1,1,1,1,0,0,4,1,1,78,78,0,1,1,1,0,1,0,78,0,6084,1,1,1
"1548",17083,1,0,0,1,3,0,11,1,1,26,26,0,0,0,1,0,0,0,26,0,676,1,0,0
"1549",19770,1,1,1,1,1,1,6,1,1,75,75,0,1,1,0,0,1,0,75,0,5625,1,0,0
"1550",1281,1,0,0,1,0,0,16,1,1,38,38,0,0,0,1,0,0,1,38,0,1444,1,1,1
"1551",20967,2,1,1,1,0,0,4,1,1,41,82,0,1,1,1,0,0,1,41,0,1681,1,1,1
"1552",11751,2,1,1,1,0,0,19,1,1,55,53,0,1,1,0,0,1,0,55,0,3025,1,1,1
"1553",10932,1,1,1,1,1,0,30,1,1,61,61,0,1,1,0,0,0,1,61,0,3721,1,0,0
"1554",10558,2,1,0,1,3,0,21,1,1,58,35,0,1,1,1,0,0,1,58,0,3364,1,0,0
"1555",1865,1,0,0,1,0,0,30,1,1,26,26,0,0,0,1,0,0,0,26,0,676,1,1,1
"1556",13069,2,0,0,1,2,0,10,1,1,26,26,0,0,0,1,0,0,1,26,0,676,1,0,0
"1557",22939,1,1,1,1,0,0,17,1,1,64,64,0,1,1,0,0,1,0,64,0,4096,1,1,1
"1558",14269,1,1,1,1,0,0,18,1,1,83,83,0,1,1,0,0,1,0,83,0,6889,1,1,1
"1559",16613,1,0,0,1,3,1,6,1,1,43,43,0,0,0,0,0,0,1,43,0,1849,1,0,0
"1560",9257,1,99,99,1,0,0,11,1,1,65,65,0,99,0,0,0,0,0,65,0,4225,1,1,1
"1561",8759,2,0,1,1,0,0,9,1,1,82,86,0,0,0,0,0,0,0,82,0,6724,1,1,1
"1562",14099,2,1,1,1,3,0,12,1,1,83,82,0,1,1,1,0,1,0,83,0,6889,1,0,0
"1563",21524,2,1,1,1,1,1,12,0,0,45,47,0,1,1,1,0,1,0,45,0,2025,0,0,0
"1564",8712,1,0,0,1,2,0,18,1,1,999,999,0,0,0,0,0,1,0,0,1,0,1,0,0
"1565",22931,1,1,1,1,3,0,18,0,0,50,50,0,1,1,1,0,1,0,50,0,2500,0,0,0
"1566",10309,1,0,0,1,2,0,18,1,1,70,70,0,0,0,0,0,0,1,70,0,4900,1,0,0
"1567",21837,1,0,0,1,2,0,28,0,0,41,41,0,0,0,0,0,0,1,41,0,1681,0,0,0
"1568",7051,1,0,0,1,0,0,17,0,0,21,21,0,0,0,0,0,0,0,21,0,441,0,1,1
"1569",13805,2,1,1,1,1,0,18,1,1,44,43,0,1,1,0,0,0,0,44,0,1936,1,0,0
"1570",19440,2,1,1,1,0,0,13,1,1,36,34,0,1,1,0,0,0,0,36,0,1296,1,1,1
"1571",11016,1,0,0,1,3,0,24,0,0,31,31,0,0,0,0,0,1,0,31,0,961,0,0,0
"1572",21983,1,0,0,1,0,0,10,1,1,33,33,0,0,0,0,0,0,1,33,0,1089,1,1,1
"1573",8451,1,1,1,1,0,0,14,0,0,79,79,0,1,1,0,0,1,0,79,0,6241,0,1,1
"1574",14926,1,1,1,1,0,0,12,0,0,76,76,0,1,1,0,0,1,0,76,0,5776,0,1,1
"1575",17014,2,0,0,1,2,0,11,1,1,43,71,0,0,0,0,0,0,1,43,0,1849,1,0,0
"1576",11139,1,1,1,1,2,1,6,0,0,64,64,0,1,1,1,1,1,0,64,0,4096,0,0,0
"1577",4374,2,1,1,1,1,0,18,1,1,45,46,0,1,1,0,0,1,0,45,0,2025,1,0,0
"1578",1422,2,1,1,1,3,1,17,1,0,51,50,0,1,1,0,1,1,0,51,0,2601,1,0,0
"1579",17619,2,0,0,1,0,1,12,0,1,48,47,0,0,0,1,1,0,1,48,0,2304,0,0,0
"1580",19182,1,0,0,1,0,0,10,0,0,86,86,0,0,0,0,0,1,0,86,0,7396,0,1,1
"1581",3057,1,1,1,1,0,0,17,1,1,86,86,0,1,1,1,0,0,0,86,0,7396,1,1,1
"1582",19275,1,0,0,1,0,0,3,0,0,86,86,0,0,0,0,0,0,1,86,0,7396,0,1,1
"1583",22092,1,99,99,1,0,0,26,1,1,37,37,0,99,0,0,0,0,1,37,0,1369,1,1,1
"1584",279,2,0,0,1,3,0,18,1,1,34,43,0,0,0,0,0,0,0,34,0,1156,1,0,0
"1585",7083,1,1,1,1,0,0,17,1,1,71,71,0,1,1,1,0,1,0,71,0,5041,1,1,1
"1586",18595,1,1,1,1,3,0,23,0,0,25,25,0,1,1,0,0,0,1,25,0,625,0,0,0
"1587",3284,1,1,1,1,2,0,13,1,1,85,85,0,1,1,1,0,1,0,85,0,7225,1,0,0
"1588",2590,1,1,1,1,0,1,17,1,1,69,69,0,1,1,1,1,1,0,69,0,4761,1,0,0
"1589",1137,1,0,0,1,3,1,8,1,1,30,30,0,0,0,0,0,1,0,30,0,900,1,0,0
"1590",16773,1,0,0,1,0,0,19,1,1,35,35,0,0,0,0,0,0,1,35,0,1225,1,1,1
"1591",474,1,0,0,1,2,0,14,0,0,57,57,0,0,0,0,0,0,1,57,0,3249,0,0,0
"1592",15027,2,1,1,1,0,0,8,0,1,37,30,0,1,1,1,0,0,1,37,0,1369,0,1,1
"1593",2839,1,0,0,1,2,0,16,1,1,31,31,0,0,0,0,0,1,0,31,0,961,1,0,0
"1594",2474,2,1,1,1,0,0,25,1,1,79,74,0,1,1,1,0,1,0,79,0,6241,1,1,1
"1595",5548,1,99,99,1,2,0,11,0,0,85,85,0,99,0,0,0,0,0,85,0,7225,0,0,0
"1596",20123,1,1,1,1,2,1,18,1,1,86,86,0,1,1,1,0,1,0,86,0,7396,1,0,0
"1597",6209,1,1,1,1,0,0,11,0,0,75,75,0,1,1,1,0,1,0,75,0,5625,0,1,1
"1598",5384,1,1,1,1,2,0,27,1,1,63,63,0,1,1,0,0,1,0,63,0,3969,1,0,0
"1599",3843,1,0,0,1,3,0,10,1,1,34,34,0,0,0,0,0,0,1,34,0,1156,1,0,0
"1600",7444,2,0,0,1,2,1,28,1,1,34,34,0,0,0,0,0,1,0,34,0,1156,1,0,0
"1601",15431,1,0,0,1,2,1,9,0,0,74,74,0,0,0,1,0,1,0,74,0,5476,0,0,0
"1602",14260,1,0,0,1,0,0,18,1,1,999,999,0,0,0,0,0,0,1,0,1,0,1,1,1
"1603",13624,1,0,0,1,0,0,15,1,1,38,38,0,0,0,0,0,1,0,38,0,1444,1,1,1
"1604",13247,2,0,0,1,0,0,16,1,1,35,49,0,0,0,0,0,0,1,35,0,1225,1,1,1
"1605",14069,1,1,1,1,2,0,9,0,0,45,45,0,1,1,0,0,1,0,45,0,2025,0,0,0
"1606",8533,1,1,1,1,0,0,15,1,1,27,27,0,1,1,1,0,0,0,27,0,729,1,1,1
"1607",17653,1,99,99,1,2,0,5,1,1,41,41,0,99,0,0,0,1,0,41,0,1681,1,0,0
